availability,performance,quality,speed,downtime_minutes,shutdown_minutes,machine_issue,trend,current_oee,future_oee,income,loss
70.24,57.56,80.17,18,10,27,0,0,32.41,32.3,1937,4063
62.08,84.31,90.05,16,18,30,0,0,47.13,47.43,2846,3154
65.2,89.4,85.93,12,19,9,1,0,50.08,51.47,3088,2912
85.81,94.7,97.06,13,10,5,0,0,78.88,79.81,4788,1212
68.54,55.28,100.0,8,14,28,0,0,37.89,38.75,2324,3676
73.77,31.18,91.68,7,15,7,1,1,21.09,27.37,1642,4358
76.56,72.08,82.54,17,7,22,0,0,45.55,45.25,2714,3286
71.77,85.2,99.27,10,14,19,0,-1,60.71,57.79,3467,2533
73.13,97.77,100.0,14,10,25,0,-1,71.5,64.98,3898,2102
85.57,81.69,96.53,10,12,5,0,0,67.47,68.42,4105,1895
90.17,34.35,97.43,7,11,0,0,1,30.18,33.28,1996,4004
80.25,37.06,98.38,7,17,3,0,0,29.26,30.12,1807,4193
82.18,68.5,99.29,9,9,14,0,0,55.89,55.78,3346,2654
69.45,83.01,95.57,10,20,18,0,0,55.1,54.58,3274,2726
100.0,100.0,96.55,12,1,0,0,0,96.55,97.68,5860,140
88.29,82.49,97.68,10,6,9,0,1,71.14,73.13,4387,1613
86.46,93.76,98.94,11,5,10,0,0,80.2,80.02,4801,1199
89.05,94.12,92.8,15,7,5,0,1,77.78,80.65,4838,1162
67.92,71.23,95.26,9,8,29,0,1,46.09,47.27,2836,3164
86.78,70.23,84.0,17,4,12,0,0,51.19,51.41,3084,2916
90.48,70.54,82.91,17,3,10,0,0,52.92,53.11,3186,2814
80.83,86.82,100.0,10,9,14,0,0,70.18,71.03,4261,1739
62.44,77.22,89.15,10,11,25,1,-1,42.98,39.22,2353,3647
64.81,70.61,95.14,9,16,25,0,-1,43.54,37.91,2274,3726
93.82,100.0,94.84,13,2,3,0,-1,88.98,86.12,5167,833
87.93,67.72,99.17,9,6,6,0,1,59.05,63.06,3783,2217
81.16,53.69,76.7,18,11,10,0,-1,33.42,28.26,1695,4305
75.03,68.41,82.49,17,7,29,0,-1,42.34,39.99,2399,3601
78.5,85.78,87.76,16,18,6,0,-1,59.09,53.04,3182,2818
85.78,97.98,96.79,11,4,10,0,0,81.35,80.94,4856,1144
86.33,85.68,95.84,10,1,20,0,1,70.88,77.33,4640,1360
63.63,66.74,97.69,9,16,30,0,1,41.48,44.85,2691,3309
79.14,98.77,98.66,14,6,23,0,-1,77.12,74.35,4460,1540
81.02,99.59,98.24,14,19,2,0,1,79.27,81.14,4868,1132
63.38,99.05,97.02,13,20,24,0,1,60.9,65.26,3915,2085
72.91,97.7,98.88,14,16,14,0,1,70.44,73.59,4415,1585
80.85,56.35,77.59,18,11,16,0,-1,35.35,31.88,1912,4088
77.8,56.73,75.4,18,15,15,0,1,33.28,36.97,2218,3782
52.56,84.65,89.41,13,20,29,1,0,39.79,39.72,2382,3618
78.81,85.87,86.37,16,20,1,0,0,58.45,58.44,3506,2494
74.65,85.79,98.69,10,7,28,0,-1,63.21,60.0,3600,2400
86.43,83.63,95.69,10,12,6,0,1,69.16,71.19,4271,1729
78.57,100.0,100.0,13,18,5,0,-1,78.57,71.78,4307,1693
79.36,100.0,96.3,12,8,17,0,0,76.42,77.01,4620,1380
79.98,52.68,100.0,8,4,24,0,1,42.13,46.39,2783,3217
75.7,99.0,100.0,14,16,11,0,0,74.95,74.49,4469,1531
69.63,70.98,92.18,10,18,1,1,1,45.56,48.31,2898,3102
81.25,84.6,87.78,16,10,13,0,-1,60.34,55.59,3335,2665
80.65,96.47,99.17,13,13,11,0,1,77.16,83.52,5011,989
82.76,98.31,97.97,12,8,12,0,0,79.71,80.54,4832,1168
85.98,34.5,97.85,7,5,14,0,1,29.02,32.89,1973,4027
91.13,69.07,77.69,17,2,11,0,-1,48.9,44.74,2684,3316
74.18,92.38,96.45,11,16,16,0,0,66.1,66.47,3987,2013
77.45,90.75,94.1,15,20,2,0,0,66.14,64.89,3893,2107
93.09,93.07,98.88,11,7,3,0,-1,85.67,83.29,4997,1003
88.46,100.0,97.34,12,1,17,0,1,86.11,88.92,5335,665
84.6,82.71,97.99,10,10,8,0,0,68.57,71.0,4259,1741
87.21,92.83,97.79,11,8,6,0,0,79.16,79.09,4745,1255
78.59,56.9,75.76,18,19,4,0,0,33.88,33.62,2017,3983
61.72,53.94,76.74,18,17,29,0,1,25.55,29.57,1774,4226
73.43,93.89,95.62,11,9,26,0,0,65.92,66.55,3992,2008
67.11,99.05,98.69,12,12,30,0,0,65.6,66.07,3964,2036
65.08,100.0,99.24,13,18,24,0,1,64.58,71.17,4270,1730
70.62,98.99,96.41,14,20,16,0,1,67.4,72.63,4357,1643
83.96,69.22,99.93,9,12,7,0,0,58.07,57.61,3456,2544
84.26,84.14,99.36,10,6,15,0,0,70.45,71.1,4266,1734
72.45,83.01,97.29,10,16,18,0,0,58.51,60.06,3603,2397
68.7,89.22,92.56,15,14,23,0,1,56.73,61.54,3692,2308
93.29,100.0,97.09,12,2,10,0,0,90.58,91.12,5466,534
70.09,86.32,97.5,10,13,24,0,0,58.98,59.82,3589,2411
82.43,58.05,77.53,18,13,6,0,-1,37.1,32.8,1968,4032
92.62,91.66,94.39,15,0,11,0,0,80.13,81.43,4885,1115
64.06,71.45,100.0,9,18,27,0,-1,45.77,44.78,2686,3314
90.26,55.49,77.65,18,0,15,0,0,38.89,37.41,2244,3756
84.99,69.85,80.59,17,11,10,0,1,47.84,49.57,2974,3026
73.25,100.0,96.54,13,12,24,0,0,70.71,72.71,4362,1638
78.2,55.25,78.66,18,17,9,0,1,33.98,39.05,2342,3658
62.22,34.48,98.04,7,18,25,0,-1,21.04,19.24,1154,4846
73.27,68.7,97.62,9,4,30,0,0,49.14,51.04,3062,2938
67.64,98.51,98.5,12,18,20,0,0,65.64,67.11,4026,1974
66.26,82.84,88.0,16,19,18,0,0,48.3,48.71,2922,3078
78.46,85.63,90.37,13,12,6,1,0,60.72,61.53,3691,2309
87.46,98.56,98.55,13,2,17,0,1,84.95,88.56,5313,687
88.0,99.0,100.0,14,3,10,0,1,87.12,91.43,5485,515
58.01,98.26,96.18,14,20,28,0,-1,54.82,52.47,3148,2852
81.8,70.78,98.01,9,3,21,0,1,56.75,60.19,3611,2389
69.92,35.53,98.43,7,19,15,0,0,24.46,24.78,1486,4514
76.58,30.0,89.81,7,5,6,1,1,20.63,22.56,1353,4647
87.81,97.72,96.99,13,9,6,0,-1,83.22,80.19,4811,1189
83.27,72.56,81.93,17,16,2,0,0,49.5,49.15,2949,3051
93.85,98.41,99.29,14,1,11,0,1,91.7,96.22,5773,227
71.4,71.07,96.93,9,10,27,0,1,49.18,55.75,3344,2656
89.57,99.69,99.41,13,5,3,0,0,88.77,87.58,5254,746
74.39,70.5,97.3,9,17,13,0,1,51.03,53.37,3202,2798
66.32,54.19,100.0,8,12,30,0,0,35.93,35.77,2146,3854
63.67,79.34,86.46,10,4,27,1,1,43.68,47.18,2830,3170
80.62,100.0,94.93,13,15,5,0,0,76.54,77.42,4644,1356
61.39,80.82,86.78,16,18,30,0,-1,43.06,38.97,2337,3663
71.0,87.39,94.97,10,16,22,0,0,58.93,59.47,3568,2432
79.41,70.71,81.88,17,14,8,0,1,45.98,48.36,2901,3099
82.35,70.8,96.13,9,14,2,0,-1,56.04,50.95,3057,2943
80.78,84.38,89.62,16,7,16,0,1,61.09,66.0,3959,2041
74.75,84.72,85.52,16,15,14,0,0,54.16,53.18,3190,2810
81.87,99.09,98.51,14,18,1,0,1,79.91,85.05,5103,897
60.48,94.13,94.64,11,20,28,0,1,53.88,61.1,3666,2334
82.26,99.55,93.51,12,9,12,0,0,76.57,76.54,4592,1408
84.85,83.2,87.08,16,5,13,0,0,61.47,61.08,3664,2336
76.05,84.06,98.74,10,5,28,0,0,63.12,63.34,3800,2200
74.59,82.09,87.65,16,13,14,0,0,53.67,53.65,3218,2782
82.57,100.0,98.13,13,5,22,0,0,81.02,81.87,4912,1088
90.07,82.51,86.16,16,3,12,0,0,64.03,63.85,3830,2170
97.24,54.04,76.27,18,1,7,0,0,40.08,39.99,2399,3601
73.13,69.46,100.0,9,8,28,0,1,50.79,55.87,3352,2648
84.17,93.53,99.24,11,2,22,0,1,78.13,82.16,4929,1071
78.24,81.51,98.37,10,15,13,0,0,62.73,62.3,3738,2262
88.25,93.37,94.71,15,3,11,0,-1,78.04,76.19,4571,1429
66.66,55.82,100.0,8,16,24,0,0,37.21,35.14,2108,3892
78.4,95.12,99.84,12,13,14,0,-1,74.45,71.16,4269,1731
83.85,81.8,96.12,10,16,1,0,-1,65.93,61.89,3713,2287
64.77,53.07,98.64,8,20,22,0,0,33.91,35.4,2123,3877
80.63,68.82,84.79,17,14,12,0,-1,47.05,44.75,2684,3316
86.02,98.83,99.64,13,6,12,0,0,84.71,85.85,5150,850
93.33,35.58,99.41,7,0,8,0,1,33.01,36.5,2189,3811
73.34,73.17,96.83,9,10,21,0,-1,51.96,47.75,2864,3136
85.08,96.64,99.04,14,14,2,0,0,81.43,80.84,4850,1150
65.72,53.04,97.35,8,17,21,0,1,33.93,38.27,2296,3704
87.98,97.13,97.72,14,4,15,0,0,83.51,83.09,4985,1015
91.48,90.23,97.95,11,5,5,0,0,80.85,82.96,4977,1023
80.26,35.76,98.44,7,19,3,0,-1,28.25,25.18,1510,4490
68.17,51.52,99.46,8,17,23,0,0,34.93,33.52,2011,3989
91.75,100.0,99.39,13,5,2,0,1,91.2,95.44,5726,274
87.22,37.78,97.66,7,8,4,0,0,32.19,30.32,1819,4181
85.25,97.46,98.27,14,11,5,0,0,81.65,81.58,4894,1106
80.09,86.13,97.42,10,1,28,0,1,67.2,70.64,4238,1762
70.81,82.53,97.07,10,14,22,0,1,56.73,59.77,3586,2414
71.19,72.34,83.2,17,16,20,0,1,42.84,47.32,2839,3161
90.42,70.45,83.55,17,3,12,0,-1,53.22,47.66,2859,3141
84.71,97.73,96.79,14,1,19,0,-1,80.13,78.91,4734,1266
73.9,96.38,97.34,13,6,29,0,-1,69.33,66.58,3995,2005
93.62,83.58,98.02,10,6,2,0,1,76.7,79.01,4740,1260
92.27,33.86,97.5,7,0,10,0,1,30.46,37.17,2230,3770
92.2,71.95,81.64,17,2,7,0,0,54.15,53.43,3205,2795
80.33,57.51,96.9,8,5,23,0,1,44.77,46.55,2792,3208
82.08,99.59,98.54,13,16,3,0,0,80.55,81.95,4916,1084
79.33,99.18,95.05,12,10,17,0,1,74.78,79.73,4783,1217
74.73,83.48,86.73,16,6,29,0,0,54.11,54.91,3294,2706
66.44,90.91,93.22,15,12,30,0,0,56.31,57.18,3430,2570
96.33,100.0,99.73,13,3,7,0,-1,96.07,91.75,5505,495
85.44,98.35,96.5,12,10,5,0,-1,81.09,80.63,4837,1163
92.68,71.19,86.88,17,10,0,0,1,57.32,61.03,3661,2339
93.52,99.22,97.79,14,7,2,0,0,90.74,91.25,5475,525
76.34,67.64,83.08,17,8,20,0,-1,42.89,39.66,2379,3621
79.79,35.04,100.0,7,2,28,0,-1,27.95,24.51,1470,4530
68.73,94.43,97.05,11,19,15,0,0,62.99,63.45,3806,2194
66.22,56.08,96.71,8,17,25,0,0,35.91,37.27,2235,3765
92.57,84.85,89.39,16,5,8,0,-1,70.2,65.72,3943,2057
75.25,82.71,87.59,16,10,20,0,0,54.52,53.89,3233,2767
72.56,56.35,77.59,18,12,21,0,1,31.72,37.09,2225,3775
80.63,42.98,69.47,18,4,10,1,0,24.08,22.61,1356,4644
61.05,71.97,98.51,9,20,24,0,1,43.28,48.75,2924,3076
85.96,93.28,100.0,12,15,2,0,1,80.18,82.91,4974,1026
69.03,83.29,89.51,16,18,14,0,0,51.47,50.85,3050,2950
70.25,100.0,99.94,13,16,20,0,1,70.21,75.78,4546,1454
67.47,93.78,94.69,15,18,22,0,0,59.91,58.75,3525,2475
96.51,33.42,96.25,7,7,0,0,0,31.05,30.76,1845,4155
92.27,84.51,90.52,16,3,9,0,-1,70.59,67.34,4040,1960
78.91,97.21,97.03,13,7,19,0,0,74.42,73.21,4392,1608
96.53,53.65,99.12,8,1,4,0,0,51.33,51.29,3077,2923
77.39,99.65,97.97,12,15,9,0,0,75.55,76.48,4588,1412
88.42,80.73,97.99,10,4,12,0,-1,69.95,65.11,3906,2094
72.42,35.19,96.56,7,7,29,0,0,24.61,26.46,1587,4413
58.97,53.6,77.84,18,19,30,0,-1,24.6,21.53,1291,4709
90.64,96.68,97.99,12,4,8,0,-1,85.87,81.24,4874,1126
65.82,31.31,97.24,7,16,25,0,1,20.04,27.63,1657,4343
74.37,65.96,83.1,17,9,24,0,0,40.77,40.97,2458,3542
75.44,35.13,96.84,7,7,27,0,-1,25.66,20.63,1237,4763
88.65,96.22,98.85,12,7,6,0,0,84.32,83.58,5015,985
79.06,90.06,93.05,15,1,29,0,-1,66.25,61.66,3699,2301
79.15,84.39,98.84,10,7,19,0,0,66.02,67.53,4051,1949
77.28,99.87,98.53,13,16,10,0,-1,76.04,73.08,4384,1616
99.57,71.11,84.59,17,0,2,0,-1,59.89,54.17,3250,2750
96.66,54.54,97.27,8,6,1,0,0,51.28,51.02,3061,2939
75.06,71.43,83.34,17,4,30,0,0,44.68,44.65,2678,3322
93.87,84.12,97.19,10,4,2,0,0,76.75,77.04,4622,1378
70.41,72.17,99.06,9,18,17,0,-1,50.34,47.0,2819,3181
80.17,83.25,96.86,10,7,16,0,0,64.65,65.04,3902,2098
72.68,57.91,95.28,8,13,23,0,1,40.1,42.54,2552,3448
89.85,71.22,97.85,9,6,7,0,0,62.62,63.15,3789,2211
80.68,100.0,99.34,13,5,19,0,0,80.14,80.31,4818,1182
84.06,81.76,96.88,10,9,9,0,1,66.58,69.81,4188,1812
85.57,74.92,82.21,17,6,8,0,0,52.71,52.43,3145,2855
74.73,98.97,97.61,14,2,30,0,-1,72.19,66.36,3981,2019
72.92,95.4,94.92,13,12,5,1,-1,66.03,63.6,3815,2185
68.29,99.85,96.86,13,16,19,0,0,66.05,66.92,4014,1986
69.14,56.77,75.7,18,13,24,0,1,29.72,30.61,1836,4164
84.21,92.25,99.98,14,0,24,0,-1,77.67,74.28,4456,1544
79.34,56.2,99.65,8,9,19,0,-1,44.43,38.92,2334,3666
91.98,94.08,97.27,15,5,8,0,0,84.17,83.7,5022,978
81.77,99.27,98.19,13,14,9,0,-1,79.7,75.98,4558,1442
69.49,99.64,97.99,13,17,19,0,0,67.85,68.79,4127,1873
93.64,96.52,97.41,14,2,10,0,-1,88.04,84.67,5080,920
91.56,100.0,94.21,14,6,4,0,0,86.26,86.75,5205,795
98.66,86.19,99.37,10,0,0,0,-1,84.5,79.62,4777,1223
77.57,56.5,76.85,18,11,15,0,1,33.68,38.75,2324,3676
75.05,98.59,98.1,13,12,23,0,0,72.59,73.64,4418,1582
76.72,97.73,100.0,12,12,15,0,1,74.99,77.94,4676,1324
89.96,84.11,86.49,16,2,13,0,0,65.45,64.48,3868,2132
89.79,37.85,99.03,7,3,12,0,0,33.65,34.21,2052,3948
91.23,87.41,87.85,16,5,6,0,0,70.06,71.4,4283,1717
76.51,100.0,94.98,13,8,24,0,1,72.67,79.25,4755,1245
75.58,54.99,78.05,18,11,16,0,0,32.44,31.13,1867,4133
72.31,55.38,79.73,18,15,20,0,-1,31.93,27.09,1625,4375
84.92,53.17,75.66,18,1,20,0,-1,34.16,32.47,1948,4052
88.33,99.8,97.59,13,7,7,0,0,86.03,85.62,5137,863
79.27,99.84,98.6,14,1,29,0,1,78.04,83.17,4990,1010
85.3,71.35,82.95,17,0,22,0,0,50.48,50.82,3049,2951
75.59,70.38,83.92,17,20,4,0,0,44.64,43.51,2610,3390
68.66,90.2,99.13,11,19,14,0,-1,61.39,55.41,3324,2676
86.96,72.0,96.24,9,8,7,0,0,60.26,61.29,3677,2323
60.94,84.57,87.11,16,18,30,0,0,44.9,43.42,2605,3395
94.42,74.34,81.87,17,5,0,0,0,57.47,57.68,3460,2540
83.55,56.45,100.0,8,2,20,0,1,47.17,52.31,3138,2862
76.38,100.0,97.11,13,12,22,0,-1,74.17,68.68,4120,1880
64.68,54.21,97.98,8,16,29,0,0,34.35,33.18,1990,4010
77.5,77.66,89.58,10,13,5,1,0,53.92,54.2,3251,2749
73.45,95.8,98.71,13,8,22,0,-1,69.45,66.7,4001,1999
75.09,91.62,94.76,15,12,18,0,0,65.19,66.23,3973,2027
64.66,88.92,92.64,11,13,24,1,0,53.26,53.33,3199,2801
88.41,45.63,66.04,18,2,3,1,0,26.64,26.25,1575,4425
65.09,69.13,83.87,17,18,24,0,1,37.74,42.61,2556,3444
76.52,76.39,97.24,9,8,23,0,0,56.84,57.46,3447,2553
68.96,85.19,98.12,10,12,22,0,1,57.64,61.19,3671,2329
84.85,75.54,99.05,9,15,0,0,0,63.49,64.5,3870,2130
68.9,42.74,90.82,8,2,24,1,0,26.74,26.06,1563,4437
75.95,54.59,76.2,18,13,16,0,0,31.6,31.08,1865,4135
73.58,100.0,99.1,13,20,9,0,1,72.91,78.7,4721,1279
86.65,72.76,97.83,9,5,11,0,-1,61.68,59.16,3549,2451
83.74,71.16,100.0,9,6,15,0,1,59.59,61.65,3699,2301
72.39,56.39,97.11,8,14,18,0,1,39.64,44.6,2676,3324
94.06,70.57,99.07,9,6,1,0,-1,65.76,58.9,3534,2466
70.64,80.3,97.54,10,8,28,0,-1,55.33,50.54,3032,2968
60.8,99.47,99.83,14,20,29,0,1,60.38,64.52,3871,2129
92.08,69.75,82.55,17,5,2,0,0,53.02,52.68,3160,2840
89.81,94.21,97.45,11,2,12,0,1,82.45,85.34,5120,880
89.72,54.84,97.44,8,10,0,0,0,47.94,47.78,2866,3134
83.66,81.63,87.52,16,7,15,0,0,59.78,60.79,3647,2353
96.11,96.1,95.61,14,3,0,0,0,88.31,89.62,5377,623
73.7,37.83,100.0,7,8,24,0,-1,27.88,20.38,1222,4778
65.27,72.75,82.14,17,18,25,0,-1,39.0,35.04,2102,3898
82.42,52.59,100.0,8,6,16,0,0,43.35,42.69,2561,3439
73.78,31.38,98.9,7,12,19,0,1,22.9,28.28,1696,4304
75.7,89.51,99.83,11,15,15,0,0,67.65,66.74,4004,1996
70.34,96.79,98.53,12,19,13,0,-1,67.08,61.31,3678,2322
81.06,69.17,84.49,17,10,10,0,1,47.37,53.24,3194,2806
80.04,99.05,99.04,12,12,12,0,0,78.53,79.66,4779,1221
90.22,83.57,87.08,16,1,11,0,1,65.66,71.1,4266,1734
91.86,52.72,97.54,8,0,14,0,0,47.24,48.48,2909,3091
72.39,55.68,76.23,18,12,23,0,-1,30.73,24.34,1460,4540
85.96,73.13,96.43,9,0,19,0,1,60.61,63.37,3802,2198
70.22,91.64,91.38,15,8,30,0,1,58.81,64.09,3845,2155
78.86,81.68,97.64,10,11,14,0,0,62.9,62.49,3749,2251
73.39,86.62,88.76,16,15,16,0,1,56.43,61.74,3704,2296
87.48,86.85,100.0,10,0,20,0,0,75.98,76.97,4618,1382
84.74,97.5,95.5,12,0,20,0,1,78.91,83.69,5021,979
73.45,37.37,97.26,7,10,21,0,0,26.69,25.41,1524,4476
80.02,98.27,98.66,14,7,19,0,0,77.58,77.77,4666,1334
70.71,97.38,100.0,14,12,23,0,-1,68.86,67.08,4024,1976
79.39,53.4,96.9,8,11,13,0,0,41.09,40.53,2431,3569
82.02,96.28,99.34,14,3,23,0,0,78.45,78.21,4692,1308
76.44,98.38,97.62,13,9,19,0,0,73.42,72.92,4375,1625
77.05,83.64,95.19,10,4,27,0,1,61.34,66.94,4016,1984
82.81,83.58,90.19,16,16,1,0,0,62.42,62.69,3761,2239
67.85,71.82,95.1,9,15,25,0,1,46.34,48.44,2906,3094
62.29,72.05,82.14,17,17,27,0,0,36.87,38.91,2334,3666
73.29,97.56,97.95,14,5,28,0,-1,70.04,67.32,4039,1961
68.68,56.33,98.03,8,15,21,0,-1,37.92,34.03,2042,3958
91.72,82.66,99.64,10,6,5,0,0,75.54,75.88,4552,1448
97.13,73.72,82.2,17,2,3,0,0,58.86,57.73,3463,2537
94.54,97.87,97.38,13,0,5,0,0,90.11,88.77,5326,674
68.29,95.93,98.96,12,12,24,0,1,64.83,66.68,4000,2000
77.23,55.69,76.58,18,8,21,0,0,32.93,35.1,2105,3895
84.28,97.84,98.07,14,3,21,0,-1,80.86,78.04,4682,1318
64.73,91.51,91.85,15,20,23,0,-1,54.41,49.83,2989,3011
71.55,56.88,79.31,18,10,27,0,0,32.27,29.89,1793,4207
59.34,72.01,92.05,10,18,24,1,-1,39.33,33.62,2016,3984
69.62,56.16,96.16,8,20,10,0,1,37.59,40.64,2438,3562
72.89,54.0,78.14,18,12,20,0,0,30.75,28.78,1727,4273
62.09,72.5,83.26,17,17,30,0,-1,37.48,31.66,1899,4101
88.54,86.31,97.38,10,7,8,0,0,74.42,74.65,4478,1522
90.29,54.67,98.78,8,9,2,0,-1,48.76,46.31,2778,3222
61.96,97.04,99.3,12,18,29,0,0,59.71,58.87,3531,2469
84.8,83.68,96.77,10,3,18,0,1,68.67,73.24,4394,1606
72.85,97.62,100.0,12,12,18,0,-1,71.12,65.9,3953,2047
86.19,93.32,98.91,11,1,18,0,0,79.55,78.17,4690,1310
72.71,95.54,94.13,15,6,27,0,-1,65.39,62.44,3746,2254
75.18,100.0,97.66,13,10,24,0,-1,73.42,68.32,4099,1901
73.19,58.25,71.9,17,4,16,1,0,30.65,31.52,1891,4109
69.02,69.12,82.51,17,19,18,0,0,39.36,39.31,2358,3642
89.02,83.62,98.4,10,3,12,0,1,73.25,74.82,4489,1511
90.08,100.0,98.83,14,10,4,0,0,89.02,90.35,5420,580
80.24,92.28,97.5,11,7,15,0,1,72.19,75.78,4546,1454
72.47,72.19,98.49,9,19,9,0,-1,51.52,47.77,2866,3134
84.38,71.54,82.72,17,1,19,0,0,49.93,50.44,3026,2974
64.56,87.85,90.42,12,9,16,1,1,51.29,57.59,3455,2545
76.41,53.98,98.22,8,8,27,0,0,40.51,41.19,2471,3529
68.27,55.53,76.81,18,18,15,0,1,29.12,35.69,2141,3859
79.97,84.78,99.34,10,15,9,0,0,67.35,69.26,4155,1845
90.12,53.46,76.99,18,12,1,0,0,37.09,37.14,2228,3772
66.39,95.87,88.95,12,4,26,1,1,56.61,61.59,3695,2305
76.2,56.68,78.27,18,7,22,0,1,33.8,39.7,2381,3619
70.06,70.35,96.11,9,15,23,0,-1,47.37,43.76,2625,3375
94.36,68.63,82.35,17,5,0,0,0,53.33,52.86,3171,2829
79.87,95.01,93.21,15,12,10,0,1,70.73,74.86,4491,1509
70.04,97.24,98.86,14,11,24,0,0,67.34,64.99,3899,2101
88.64,98.23,98.76,13,12,2,0,1,85.99,90.18,5410,590
76.31,95.0,97.02,11,9,22,0,1,70.34,76.27,4576,1424
62.47,47.13,65.97,18,17,12,1,-1,19.43,17.92,1074,4926
64.01,96.46,97.96,12,18,27,0,-1,60.48,54.61,3276,2724
80.8,58.25,77.25,18,9,14,0,0,36.36,35.68,2140,3860
85.09,74.01,82.78,17,5,18,0,-1,52.13,48.94,2936,3064
75.74,56.48,80.0,18,15,9,0,0,34.22,33.85,2030,3970
86.89,71.31,98.58,9,6,6,0,0,61.08,62.78,3767,2233
79.27,55.63,78.0,18,6,23,0,0,34.4,34.36,2061,3939
94.78,71.63,85.61,17,0,11,0,-1,58.13,52.32,3139,2861
81.05,80.81,89.95,16,3,21,0,0,58.91,57.58,3454,2546
67.87,75.23,96.28,9,12,30,0,-1,49.16,43.0,2579,3421
75.2,72.48,83.26,17,5,29,0,1,45.38,47.16,2829,3171
82.39,96.88,99.79,12,15,5,0,0,79.66,81.25,4875,1125
88.89,33.49,99.8,7,3,16,0,-1,29.71,25.67,1540,4460
87.06,82.46,88.96,16,13,4,0,1,63.86,68.31,4098,1902
90.46,100.0,97.45,13,7,1,0,0,88.15,87.75,5265,735
75.08,41.1,94.24,8,7,12,1,0,29.08,29.61,1776,4224
75.86,97.5,98.09,14,9,22,0,-1,72.55,67.79,4067,1933
64.16,71.89,95.81,9,20,23,0,0,44.2,44.62,2677,3323
82.0,99.2,100.0,13,2,24,0,0,81.34,79.05,4743,1257
72.41,98.55,98.83,14,20,12,0,1,70.53,74.5,4469,1531
78.03,69.01,84.08,17,14,11,0,-1,45.27,42.66,2559,3441
93.65,53.92,96.8,8,2,3,0,1,48.88,53.87,3232,2768
78.1,72.95,87.26,17,16,7,0,0,49.71,50.07,3004,2996
70.69,36.59,95.87,7,18,18,0,0,24.8,25.38,1522,4478
78.07,85.19,86.54,16,15,8,0,1,57.56,64.47,3868,2132
77.73,54.44,100.0,8,18,5,0,0,42.32,41.43,2486,3514
71.75,98.96,96.29,13,15,20,0,0,68.37,68.17,4090,1910
79.89,57.37,77.52,18,13,9,0,0,35.53,34.4,2063,3937
91.9,87.05,89.3,16,4,3,0,-1,71.44,69.57,4174,1826
81.8,53.27,76.83,18,17,5,0,0,33.48,33.64,2018,3982
92.96,99.38,97.51,13,0,12,0,0,90.08,90.42,5425,575
66.75,93.98,89.21,15,17,25,0,0,55.96,56.09,3365,2635
82.47,90.15,93.69,15,15,2,0,-1,69.66,65.23,3913,2087
68.46,82.46,90.12,16,17,22,0,1,50.88,57.15,3429,2571
81.48,71.99,83.36,17,3,24,0,1,48.89,54.95,3296,2704
91.92,69.64,80.75,17,3,5,0,0,51.69,51.63,3097,2903
94.2,86.05,88.21,16,5,0,0,1,71.5,76.07,4563,1437
98.03,97.95,100.0,12,3,1,0,-1,96.03,93.06,5583,417
79.5,81.85,98.78,10,20,5,0,-1,64.27,61.28,3676,2324
98.04,91.5,99.41,11,1,2,0,1,89.17,94.43,5665,335
81.28,94.7,92.11,15,9,11,0,0,70.9,70.9,4253,1747
85.78,95.33,94.5,15,5,13,0,0,77.28,77.52,4650,1350
94.61,71.99,82.8,17,0,7,0,0,56.4,56.15,3369,2631
79.23,93.29,99.35,11,1,30,0,0,73.43,72.99,4379,1621
75.23,92.81,94.28,15,9,21,0,-1,65.83,61.46,3687,2313
71.26,71.06,99.84,9,18,15,0,0,50.55,50.76,3045,2955
78.99,55.36,78.93,18,10,16,0,0,34.52,33.7,2022,3978
67.47,98.17,97.53,12,19,17,0,0,64.6,67.38,4042,1958
78.43,94.7,94.5,15,6,22,0,1,70.19,69.67,4180,1820
90.33,36.96,100.0,7,7,1,0,1,33.39,36.7,2201,3799
71.75,89.08,98.99,11,6,30,0,0,63.27,63.03,3781,2219
67.04,71.04,99.09,9,19,17,0,-1,47.19,44.18,2650,3350
89.17,94.34,97.79,12,8,4,0,-1,82.26,76.0,4560,1440
87.09,96.88,99.52,13,2,17,0,1,83.96,86.57,5194,806
59.1,100.0,96.9,13,20,28,0,-1,57.27,54.06,3243,2757
75.1,98.7,97.96,14,2,30,0,0,72.61,72.78,4366,1634
66.49,92.91,98.91,11,13,30,0,-1,61.11,56.43,3385,2615
95.49,92.8,94.43,15,6,2,0,0,83.68,83.33,4999,1001
81.7,71.71,82.2,17,8,20,0,0,48.15,46.5,2790,3210
76.92,56.71,77.31,18,20,6,0,0,33.72,34.39,2063,3937
78.15,54.68,78.78,18,11,18,0,0,33.66,34.08,2044,3956
60.92,70.55,81.75,17,20,26,0,0,35.14,35.57,2134,3866
76.99,93.38,93.67,15,19,5,0,0,67.35,67.97,4077,1923
90.39,100.0,99.81,13,4,10,0,0,90.21,90.75,5444,556
85.52,100.0,97.75,13,12,0,0,-1,83.6,77.7,4661,1339
92.02,83.84,95.24,10,2,8,0,1,73.48,75.71,4542,1458
75.18,55.89,97.11,8,17,13,0,0,40.81,40.85,2450,3550
80.4,58.69,98.08,8,10,20,0,-1,46.28,44.08,2644,3356
89.74,97.15,99.36,12,8,4,0,-1,86.62,82.72,4963,1037
