Production_End_Time,Batch_PartNo,Part_No,Part_SLNo,Availability,Performance,Quality,Current_OEE,Current_Speed_pct,Prev_Speed_pct,Speed_Delta,DownTime_sec,OEE_Delta,_pos_ratio,Planned_Prod_Duration,Production_Duration,Production_Delay_sec,Predicted_OEE_t1,Recommended_Speed,OEE_lag1,OEE_roll5_mean,OEE_trend3,OEE_min5,OEE_max5,OEE_range5
2026-02-12 17:43:20,MED_LOW_b5258,MED_LOW_b5258_5,5,29,46,44,6,30,30,0,146,-2,0.6667,300,398,98,5,80,8,7.2,-2.0,6,8,2
2026-02-12 17:44:32,MED_LOW_b5258,MED_LOW_b5258_6,6,34,30,53,5,30,30,0,79,-1,0.8333,360,505,145,4,40,6,6.6,-2.0,5,8,3
2026-02-12 17:45:41,MED_LOW_b5258,MED_LOW_b5258_7,7,34,22,55,4,30,30,0,120,-1,1.0,420,653,233,4,60,5,6.0,-3.0,4,8,4
2026-02-12 17:46:56,MED_LOW_b5259,MED_LOW_b5259_1,1,58,33,64,12,20,20,0,0,0,0.0,60,18,0,12,60,12,12.0,0.0,12,12,0
2026-02-12 17:48:02,MED_LOW_b5259,MED_LOW_b5259_2,2,57,32,64,12,20,20,0,0,0,0.125,120,36,0,11,60,12,12.0,0.0,12,12,0
2026-02-12 17:49:15,MED_LOW_b5259,MED_LOW_b5259_3,3,57,32,64,11,40,20,20,0,-1,0.25,180,73,0,11,60,12,11.7,-1.0,11,12,1
2026-02-12 17:50:38,MED_LOW_b5259,MED_LOW_b5259_4,4,56,30,63,11,40,40,0,0,0,0.375,240,110,0,12,60,11,11.5,-1.0,11,12,1
2026-02-12 17:51:55,MED_LOW_b5259,MED_LOW_b5259_5,5,56,35,62,12,40,40,0,0,1,0.5,300,147,0,11,60,11,11.6,0.0,11,12,1
2026-02-12 17:53:19,MED_LOW_b5259,MED_LOW_b5259_6,6,55,33,61,11,40,40,0,0,-1,0.625,360,184,0,12,60,12,11.4,-1.0,11,12,1
2026-02-12 17:54:43,MED_LOW_b5259,MED_LOW_b5259_7,7,54,38,58,12,40,40,0,0,1,0.75,420,221,0,12,40,11,11.4,1.0,11,12,1
2026-02-12 17:56:00,MED_LOW_b5259,MED_LOW_b5259_8,8,54,37,58,12,40,40,0,0,0,0.875,480,258,0,11,60,12,11.6,1.0,11,12,1
2026-02-12 17:57:02,MED_LOW_b5259,MED_LOW_b5259_9,9,53,37,57,11,40,40,0,0,-1,1.0,540,295,0,11,60,12,11.6,-1.0,11,12,1
2026-02-12 17:58:14,MED_HIGH_b5260,MED_HIGH_b5260_1,1,97,54,100,52,20,20,0,0,0,0.0,60,18,0,50,80,52,52.0,0.0,52,52,0
2026-02-12 17:59:31,MED_HIGH_b5260,MED_HIGH_b5260_2,2,96,52,100,50,20,20,0,0,-2,0.1667,120,36,0,49,60,52,51.0,0.0,50,52,2
2026-02-12 18:00:37,MED_HIGH_b5260,MED_HIGH_b5260_3,3,95,51,100,49,20,20,0,0,-1,0.3333,180,54,0,47,80,50,50.3,-3.0,49,52,3
2026-02-12 18:01:53,MED_HIGH_b5260,MED_HIGH_b5260_4,4,96,49,100,47,40,20,20,0,-2,0.5,240,91,0,45,60,49,49.5,-5.0,47,52,5
2026-02-12 18:02:54,MED_HIGH_b5260,MED_HIGH_b5260_5,5,95,48,100,45,40,40,0,0,-2,0.6667,300,128,0,49,60,47,48.6,-7.0,45,52,7
2026-02-12 18:04:22,MED_HIGH_b5260,MED_HIGH_b5260_6,6,95,51,100,49,40,40,0,0,4,0.8333,360,165,0,47,60,45,48.0,-1.0,45,50,5
2026-02-12 18:05:22,MED_HIGH_b5260,MED_HIGH_b5260_7,7,94,51,100,47,40,40,0,0,-2,1.0,420,202,0,47,80,49,47.4,-2.0,45,49,4
2026-02-12 18:06:44,MED_b5261,MED_b5261_1,1,39,100,20,8,100,100,0,0,0,0.0,60,93,33,7,40,8,8.0,0.0,8,8,0
2026-02-12 18:08:14,MED_b5261,MED_b5261_2,2,38,100,19,7,60,100,-40,0,-1,0.1111,120,149,29,14,40,8,7.5,0.0,7,8,1
2026-02-12 18:09:38,MED_b5261,MED_b5261_3,3,46,100,31,14,60,60,0,0,7,0.2222,180,205,25,29,60,7,9.7,6.0,7,14,7
2026-02-12 18:10:55,MED_b5261,MED_b5261_4,4,61,86,56,29,60,60,0,0,15,0.3333,240,261,21,4,40,14,14.5,21.0,7,29,22
2026-02-12 18:12:08,MED_b5261,MED_b5261_5,5,41,34,35,4,10,60,-50,265,-25,0.4444,300,535,235,1,20,29,12.4,-4.0,4,29,25
2026-02-12 18:13:08,MED_b5261,MED_b5261_6,6,23,18,30,1,10,10,0,145,-3,0.5556,360,689,329,0,20,4,11.0,-6.0,1,29,28
2026-02-12 18:14:15,MED_b5261,MED_b5261_7,7,15,9,18,0,30,10,20,142,-1,0.6667,420,859,439,26,20,1,9.6,-14.0,0,29,29
2026-02-12 18:15:20,MED_b5261,MED_b5261_8,8,76,41,84,26,30,30,0,0,26,0.7778,480,887,407,32,60,0,12.0,-3.0,0,29,29
2026-02-12 18:16:24,MED_b5261,MED_b5261_9,9,78,50,84,32,30,30,0,0,6,0.8889,540,915,375,22,60,26,12.6,28.0,0,32,32
2026-02-12 18:17:45,MED_b5261,MED_b5261_10,10,74,35,83,22,30,30,0,0,-10,1.0,600,943,343,22,80,32,16.2,21.0,0,32,32
2026-02-12 18:18:50,MED_HIGH_b5262,MED_HIGH_b5262_1,1,91,79,94,68,60,60,0,0,0,0.0,60,56,0,66,60,68,68.0,0.0,68,68,0
2026-02-12 18:20:04,MED_HIGH_b5262,MED_HIGH_b5262_2,2,90,77,94,66,60,60,0,0,-2,0.25,120,112,0,62,60,68,67.0,0.0,66,68,2
2026-02-12 18:21:08,MED_HIGH_b5262,MED_HIGH_b5262_3,3,89,76,92,62,60,60,0,0,-4,0.5,180,168,0,60,60,66,65.3,-6.0,62,68,6
2026-02-12 18:22:26,MED_HIGH_b5262,MED_HIGH_b5262_4,4,88,74,92,60,60,60,0,0,-2,0.75,240,224,0,57,60,62,64.0,-8.0,60,68,8
2026-02-12 18:23:54,MED_HIGH_b5262,MED_HIGH_b5262_5,5,88,72,91,57,60,60,0,0,-3,1.0,300,280,0,57,80,60,62.6,-11.0,57,68,11
2026-02-12 18:25:21,MED_b5263,MED_b5263_1,1,77,44,87,29,20,20,0,0,0,0.0,60,18,0,28,60,29,29.0,0.0,29,29,0
2026-02-12 18:26:42,MED_b5263,MED_b5263_2,2,77,42,86,28,20,20,0,0,-1,0.1111,120,36,0,27,60,29,28.5,0.0,28,29,1
2026-02-12 18:27:42,MED_b5263,MED_b5263_3,3,77,42,86,27,90,20,70,0,-1,0.2222,180,120,0,4,40,28,28.0,-2.0,27,29,2
2026-02-12 18:29:09,MED_b5263,MED_b5263_4,4,41,23,49,4,90,90,0,157,-23,0.3333,240,361,121,1,20,27,22.0,-25.0,4,29,25
2026-02-12 18:30:11,MED_b5263,MED_b5263_5,5,31,16,28,1,90,90,0,245,-3,0.4444,300,690,390,0,20,4,17.8,-28.0,1,29,28
2026-02-12 18:31:39,MED_b5263,MED_b5263_6,6,12,19,9,0,90,90,0,166,-1,0.5556,360,940,580,25,20,1,12.0,-28.0,0,28,28
2026-02-12 18:33:00,MED_b5263,MED_b5263_7,7,57,89,51,25,90,90,0,0,25,0.6667,420,1024,604,29,60,0,11.4,-2.0,0,27,27
2026-02-12 18:34:10,MED_b5263,MED_b5263_8,8,62,83,57,29,90,90,0,0,4,0.7778,480,1108,628,33,60,25,11.8,25.0,0,29,29
2026-02-12 18:35:18,MED_b5263,MED_b5263_9,9,67,78,64,33,90,90,0,0,4,0.8889,540,1192,652,21,60,29,17.6,32.0,0,33,33
2026-02-12 18:36:45,MED_b5263,MED_b5263_10,10,52,91,44,21,90,90,0,0,-12,1.0,600,1276,676,21,60,33,21.6,21.0,0,33,33
2026-02-12 18:37:57,TOP_b5264,TOP_b5264_1,1,100,94,100,94,60,60,0,0,0,0.0,60,56,0,92,80,94,94.0,0.0,94,94,0
2026-02-12 18:39:01,TOP_b5264,TOP_b5264_2,2,100,92,100,92,60,60,0,0,-2,0.1,120,112,0,91,80,94,93.0,0.0,92,94,2
2026-02-12 18:40:07,TOP_b5264,TOP_b5264_3,3,100,91,100,91,20,60,-40,0,-1,0.2,180,130,0,82,80,92,92.3,-3.0,91,94,3
2026-02-12 18:41:30,TOP_b5264,TOP_b5264_4,4,100,82,100,82,20,20,0,0,-9,0.3,240,148,0,64,80,91,89.8,-12.0,82,94,12
2026-02-12 18:42:34,TOP_b5264,TOP_b5264_5,5,100,64,100,64,10,20,-10,0,-18,0.4,300,157,0,59,80,82,84.6,-30.0,64,94,30
2026-02-12 18:43:53,TOP_b5264,TOP_b5264_6,6,100,59,100,59,10,10,0,0,-5,0.5,360,166,0,58,80,64,77.6,-33.0,59,92,33
2026-02-12 18:44:55,TOP_b5264,TOP_b5264_7,7,100,58,100,58,10,10,0,0,-1,0.6,420,175,0,58,80,59,70.8,-33.0,58,91,33
2026-02-12 18:46:15,TOP_b5264,TOP_b5264_8,8,100,58,100,58,10,10,0,0,0,0.7,480,184,0,57,80,58,64.2,-24.0,58,82,24
2026-02-12 18:47:42,TOP_b5264,TOP_b5264_9,9,100,57,100,57,10,10,0,0,-1,0.8,540,193,0,56,80,58,59.2,-7.0,57,64,7
2026-02-12 18:48:46,TOP_b5264,TOP_b5264_10,10,100,56,100,56,10,10,0,0,-1,0.9,600,202,0,47,80,57,57.6,-3.0,56,59,3
2026-02-12 18:49:49,TOP_b5264,TOP_b5264_11,11,100,47,100,47,10,10,0,86,-9,1.0,660,297,0,47,80,56,55.2,-11.0,47,58,11
2026-02-12 18:50:53,MED_HIGH_b5265,MED_HIGH_b5265_1,1,67,100,57,38,100,100,0,0,0,0.0,60,93,33,37,60,38,38.0,0.0,38,38,0
2026-02-12 18:52:21,MED_HIGH_b5265,MED_HIGH_b5265_2,2,66,100,56,37,100,100,0,0,-1,0.1667,120,186,66,37,80,38,37.5,0.0,37,38,1
2026-02-12 18:53:50,MED_HIGH_b5265,MED_HIGH_b5265_3,3,66,100,56,37,70,100,-30,0,0,0.3333,180,251,71,49,60,37,37.3,-1.0,37,38,1
2026-02-12 18:55:18,MED_HIGH_b5265,MED_HIGH_b5265_4,4,74,100,67,49,70,70,0,0,12,0.5,240,316,76,37,60,37,40.2,11.0,37,49,12
2026-02-12 18:56:29,MED_HIGH_b5265,MED_HIGH_b5265_5,5,60,86,72,37,70,70,0,116,-12,0.6667,300,497,197,64,80,49,39.6,-1.0,37,49,12
2026-02-12 18:57:58,MED_HIGH_b5265,MED_HIGH_b5265_6,6,81,87,91,64,70,70,0,0,27,0.8333,360,562,202,57,60,37,44.8,27.0,37,64,27
2026-02-12 18:59:14,MED_HIGH_b5265,MED_HIGH_b5265_7,7,84,80,85,57,70,70,0,0,-7,1.0,420,627,207,57,80,64,48.8,20.0,37,64,27
2026-02-12 19:00:24,LOW_b5266,LOW_b5266_1,1,12,94,0,0,100,100,0,0,0,0.0,60,93,33,0,60,0,0.0,0.0,0,0,0
2026-02-12 19:01:40,LOW_b5266,LOW_b5266_2,2,4,53,0,0,100,100,0,295,0,0.1111,120,481,361,0,20,0,0.0,0.0,0,0,0
2026-02-12 19:02:54,LOW_b5266,LOW_b5266_3,3,5,30,0,0,100,100,0,223,0,0.2222,180,797,617,0,20,0,0.0,0.0,0,0,0
2026-02-12 19:04:10,LOW_b5266,LOW_b5266_4,4,2,15,0,0,40,100,-60,194,0,0.3333,240,1028,788,8,20,0,0.0,0.0,0,0,0
2026-02-12 19:05:37,LOW_b5266,LOW_b5266_5,5,40,66,33,8,40,40,0,0,8,0.4444,300,1065,765,18,40,0,1.6,8.0,0,8,8
2026-02-12 19:06:43,LOW_b5266,LOW_b5266_6,6,61,48,63,18,100,40,60,0,10,0.5556,360,1158,798,5,40,8,5.2,18.0,0,18,18
2026-02-12 19:08:13,LOW_b5266,LOW_b5266_7,7,38,38,38,5,100,100,0,0,-13,0.6667,420,1251,831,4,40,18,6.2,5.0,0,18,18
2026-02-12 19:09:26,LOW_b5266,LOW_b5266_8,8,30,55,24,4,100,100,0,0,-1,0.7778,480,1344,864,2,60,5,7.0,4.0,0,18,18
2026-02-12 19:10:44,LOW_b5266,LOW_b5266_9,9,24,64,15,2,100,100,0,0,-2,0.8889,540,1437,897,0,40,4,7.4,-6.0,2,18,16
2026-02-12 19:12:03,LOW_b5266,LOW_b5266_10,10,10,86,0,0,100,100,0,0,-2,1.0,600,1530,930,0,80,2,5.8,-18.0,0,18,18
2026-02-12 19:13:29,MED_b5267,MED_b5267_1,1,67,78,65,34,70,70,0,0,0,0.0,60,65,5,34,60,34,34.0,0.0,34,34,0
2026-02-12 19:14:51,MED_b5267,MED_b5267_2,2,67,78,64,34,70,70,0,0,0,0.125,120,130,10,33,80,34,34.0,0.0,34,34,0
2026-02-12 19:15:58,MED_b5267,MED_b5267_3,3,66,77,65,33,100,70,30,0,-1,0.25,180,223,43,32,60,34,33.7,-1.0,33,34,1
2026-02-12 19:17:12,MED_b5267,MED_b5267_4,4,66,76,64,32,100,100,0,0,-1,0.375,240,316,76,29,60,33,33.2,-2.0,32,34,2
2026-02-12 19:18:42,MED_b5267,MED_b5267_5,5,61,85,56,29,100,100,0,0,-3,0.5,300,409,109,15,60,32,32.4,-5.0,29,34,5
2026-02-12 19:20:02,MED_b5267,MED_b5267_6,6,45,100,33,15,90,100,-10,0,-14,0.625,360,493,133,22,60,29,28.6,-19.0,15,34,19
2026-02-12 19:21:06,MED_b5267,MED_b5267_7,7,53,94,44,22,90,90,0,0,7,0.75,420,577,157,21,60,15,26.2,-11.0,15,33,18
2026-02-12 19:22:30,MED_b5267,MED_b5267_8,8,52,93,44,21,90,90,0,0,-1,0.875,480,661,181,21,80,22,23.8,-11.0,15,32,17
2026-02-12 19:23:36,MED_b5267,MED_b5267_9,9,52,91,44,21,90,90,0,0,0,1.0,540,745,205,21,80,21,21.6,-8.0,15,29,14
2026-02-12 19:24:38,TOP_b5268,TOP_b5268_1,1,100,100,100,100,80,80,0,0,0,0.0,60,75,15,100,80,100,100.0,0.0,100,100,0
2026-02-12 19:25:43,TOP_b5268,TOP_b5268_2,2,100,100,100,100,80,80,0,0,0,0.125,120,150,30,100,80,100,100.0,0.0,100,100,0
2026-02-12 19:26:48,TOP_b5268,TOP_b5268_3,3,100,100,100,100,70,80,-10,0,0,0.25,180,215,35,100,80,100,100.0,0.0,100,100,0
2026-02-12 19:28:02,TOP_b5268,TOP_b5268_4,4,100,100,100,100,70,70,0,0,0,0.375,240,280,40,98,80,100,100.0,0.0,100,100,0
2026-02-12 19:29:14,TOP_b5268,TOP_b5268_5,5,100,98,100,98,70,70,0,0,-2,0.5,300,345,45,97,80,100,99.6,-2.0,98,100,2
2026-02-12 19:30:37,TOP_b5268,TOP_b5268_6,6,100,97,100,97,50,70,-20,0,-1,0.625,360,391,31,87,80,98,99.0,-3.0,97,100,3
2026-02-12 19:32:02,TOP_b5268,TOP_b5268_7,7,100,87,100,87,50,50,0,0,-10,0.75,420,437,17,86,80,97,96.4,-13.0,87,100,13
2026-02-12 19:33:04,TOP_b5268,TOP_b5268_8,8,100,86,100,86,50,50,0,0,-1,0.875,480,483,3,77,80,87,93.6,-14.0,86,100,14
2026-02-12 19:34:20,TOP_b5268,TOP_b5268_9,9,100,77,100,77,50,50,0,0,-9,1.0,540,529,0,77,80,86,89.0,-21.0,77,98,21
2026-02-12 19:35:46,MED_b5269,MED_b5269_1,1,55,100,47,26,90,90,0,0,0,0.0,60,84,24,2,60,26,26.0,0.0,26,26,0
2026-02-12 19:37:12,MED_b5269,MED_b5269_2,2,17,57,29,2,20,90,-70,245,-24,0.1429,120,347,227,1,20,26,14.0,0.0,2,26,24
2026-02-12 19:38:30,MED_b5269,MED_b5269_3,3,20,29,34,1,20,20,0,65,-1,0.2857,180,430,250,0,20,2,9.7,-25.0,1,26,25
2026-02-12 19:39:48,MED_b5269,MED_b5269_4,4,20,12,28,0,80,20,60,265,-1,0.4286,240,770,530,0,20,1,7.2,-26.0,0,26,26
2026-02-12 19:41:14,MED_b5269,MED_b5269_5,5,9,7,20,0,80,80,0,281,0,0.5714,300,1126,826,33,20,0,5.8,-26.0,0,26,26
2026-02-12 19:42:16,MED_b5269,MED_b5269_6,6,74,58,79,33,80,80,0,0,33,0.7143,360,1201,841,36,60,0,7.2,31.0,0,33,33
2026-02-12 19:43:45,MED_b5269,MED_b5269_7,7,75,63,77,36,80,80,0,0,3,0.8571,420,1276,856,25,60,33,14.0,35.0,0,36,36
2026-02-12 19:45:12,MED_b5269,MED_b5269_8,8,59,80,53,25,80,80,0,0,-11,1.0,480,1351,871,25,80,36,18.8,25.0,0,36,36
2026-02-12 19:46:23,MED_HIGH_b5270,MED_HIGH_b5270_1,1,82,99,79,64,80,80,0,0,0,0.0,60,75,15,61,60,64,64.0,0.0,64,64,0
2026-02-12 19:47:29,MED_HIGH_b5270,MED_HIGH_b5270_2,2,81,97,78,61,20,80,-60,0,-3,0.1667,120,93,0,64,60,64,62.5,0.0,61,64,3
2026-02-12 19:48:46,MED_HIGH_b5270,MED_HIGH_b5270_3,3,89,77,94,64,20,20,0,0,3,0.3333,180,111,0,31,60,61,63.0,0.0,61,64,3
2026-02-12 19:49:49,MED_HIGH_b5270,MED_HIGH_b5270_4,4,75,41,100,31,20,20,0,83,-33,0.5,240,212,0,30,80,64,55.0,-33.0,31,64,33
2026-02-12 19:51:19,MED_HIGH_b5270,MED_HIGH_b5270_5,5,75,40,100,30,20,20,0,165,-1,0.6667,300,395,95,29,60,31,50.0,-34.0,30,64,34
2026-02-12 19:52:29,MED_HIGH_b5270,MED_HIGH_b5270_6,6,74,39,100,29,20,20,0,107,-1,0.8333,360,520,160,27,60,30,43.0,-32.0,29,64,35
2026-02-12 19:53:52,MED_HIGH_b5270,MED_HIGH_b5270_7,7,74,37,100,27,20,20,0,152,-2,1.0,420,690,270,27,60,29,36.2,-37.0,27,64,37
2026-02-12 19:54:56,LOW_b5271,LOW_b5271_1,1,33,61,27,5,70,70,0,0,0,0.0,60,65,5,6,60,5,5.0,0.0,5,5,0
2026-02-12 19:56:25,LOW_b5271,LOW_b5271_2,2,30,64,31,6,50,70,-20,0,1,0.1667,120,111,0,2,60,5,5.5,0.0,5,6,1
2026-02-12 19:57:55,LOW_b5271,LOW_b5271_3,3,16,41,29,2,50,50,0,111,-4,0.3333,180,268,88,2,40,6,4.3,-3.0,2,6,4
2026-02-12 19:59:14,LOW_b5271,LOW_b5271_4,4,15,40,28,2,50,50,0,180,0,0.5,240,494,254,6,60,2,3.8,-3.0,2,6,4
2026-02-12 20:00:26,LOW_b5271,LOW_b5271_5,5,38,38,38,6,50,50,0,0,4,0.6667,300,540,240,5,60,2,4.2,1.0,2,6,4
2026-02-12 20:01:33,LOW_b5271,LOW_b5271_6,6,38,37,37,5,50,50,0,0,-1,0.8333,360,586,226,5,60,6,4.2,-1.0,2,6,4
2026-02-12 20:03:00,LOW_b5271,LOW_b5271_7,7,37,36,37,5,50,50,0,0,0,1.0,420,632,212,5,80,5,4.0,3.0,2,6,4
2026-02-12 20:04:16,LOW_b5272,LOW_b5272_1,1,36,52,34,6,60,60,0,0,0,0.0,60,56,0,6,60,6,6.0,0.0,6,6,0
2026-02-12 20:05:18,LOW_b5272,LOW_b5272_2,2,36,50,33,6,60,60,0,0,0,0.25,120,112,0,3,40,6,6.0,0.0,6,6,0
2026-02-12 20:06:18,LOW_b5272,LOW_b5272_3,3,27,63,17,3,60,60,0,0,-3,0.5,180,168,0,5,40,6,5.0,-3.0,3,6,3
2026-02-12 20:07:28,LOW_b5272,LOW_b5272_4,4,35,46,31,5,60,60,0,0,2,0.75,240,224,0,4,40,3,5.0,-1.0,3,6,3
2026-02-12 20:08:43,LOW_b5272,LOW_b5272_5,5,34,43,31,4,60,60,0,0,-1,1.0,300,280,0,4,40,5,4.8,-2.0,3,6,3
2026-02-12 20:10:04,MED_b5273,MED_b5273_1,1,34,13,58,2,10,10,0,248,-2,0.0,60,257,197,0,20,2,2.0,0.0,2,2,0
2026-02-12 20:11:04,MED_b5273,MED_b5273_2,2,21,11,24,0,20,10,10,141,-2,0.1,120,416,296,27,20,2,1.0,0.0,0,2,2
2026-02-12 20:12:32,MED_b5273,MED_b5273_3,3,77,42,85,27,20,20,0,0,27,0.2,180,434,254,31,60,0,9.7,25.0,0,27,27
2026-02-12 20:14:01,MED_b5273,MED_b5273_4,4,78,47,85,31,20,20,0,0,4,0.3,240,452,212,34,60,27,15.0,29.0,0,31,31
2026-02-12 20:15:23,MED_b5273,MED_b5273_5,5,78,52,85,34,80,20,60,0,3,0.4,300,527,227,28,60,31,18.8,32.0,0,34,34
2026-02-12 20:16:48,MED_b5273,MED_b5273_6,6,75,45,84,28,80,80,0,0,-6,0.5,360,602,242,32,80,34,24.0,28.0,0,34,34
2026-02-12 20:17:53,MED_b5273,MED_b5273_7,7,72,57,77,32,80,80,0,0,4,0.6,420,677,257,31,80,28,30.4,5.0,27,34,7
2026-02-12 20:19:23,MED_b5273,MED_b5273_8,8,68,64,70,31,80,80,0,0,-1,0.7,480,752,272,14,60,32,31.2,0.0,28,34,6
2026-02-12 20:20:52,MED_b5273,MED_b5273_9,9,39,74,49,14,80,80,0,163,-17,0.8,540,990,450,26,60,31,27.8,-20.0,14,34,20
2026-02-12 20:22:11,MED_b5273,MED_b5273_10,10,59,81,54,26,80,80,0,0,12,0.9,600,1065,465,25,80,14,26.2,-2.0,14,32,18
2026-02-12 20:23:21,MED_b5273,MED_b5273_11,11,58,80,53,25,80,80,0,0,-1,1.0,660,1140,480,25,60,26,25.6,-7.0,14,32,18
2026-02-12 20:24:40,MED_HIGH_b5274,MED_HIGH_b5274_1,1,87,88,87,67,70,70,0,0,0,0.0,60,65,5,71,80,67,67.0,0.0,67,67,0
2026-02-12 20:26:03,MED_HIGH_b5274,MED_HIGH_b5274_2,2,83,93,92,71,70,70,0,0,4,0.0909,120,130,10,65,60,67,69.0,0.0,67,71,4
2026-02-12 20:27:13,MED_HIGH_b5274,MED_HIGH_b5274_3,3,87,87,87,65,70,70,0,0,-6,0.1818,180,195,15,64,80,71,67.7,-2.0,65,71,6
2026-02-12 20:28:22,MED_HIGH_b5274,MED_HIGH_b5274_4,4,85,87,86,64,70,70,0,0,-1,0.2727,240,260,20,63,60,65,66.8,-3.0,64,71,7
2026-02-12 20:29:51,MED_HIGH_b5274,MED_HIGH_b5274_5,5,85,86,86,63,70,70,0,0,-1,0.3636,300,325,25,5,80,64,66.0,-4.0,63,71,8
2026-02-12 20:31:20,MED_HIGH_b5274,MED_HIGH_b5274_6,6,35,41,35,5,70,70,0,185,-58,0.4545,360,575,215,2,20,63,53.6,-66.0,5,71,66
2026-02-12 20:32:45,MED_HIGH_b5274,MED_HIGH_b5274_7,7,32,21,32,2,100,70,30,154,-3,0.5455,420,822,402,0,20,5,39.8,-63.0,2,65,63
2026-02-12 20:34:04,MED_HIGH_b5274,MED_HIGH_b5274_8,8,11,15,22,0,100,100,0,251,-2,0.6364,480,1166,686,44,20,2,26.8,-64.0,0,64,64
2026-02-12 20:35:30,MED_HIGH_b5274,MED_HIGH_b5274_9,9,72,96,64,44,100,100,0,0,44,0.7273,540,1259,719,35,80,0,22.8,-19.0,0,63,63
2026-02-12 20:36:51,MED_HIGH_b5274,MED_HIGH_b5274_10,10,67,93,57,35,100,100,0,0,-9,0.8182,600,1352,752,29,60,44,17.2,30.0,0,44,44
2026-02-12 20:38:19,MED_HIGH_b5274,MED_HIGH_b5274_11,11,63,89,52,29,100,100,0,0,-6,0.9091,660,1445,785,31,60,35,22.0,27.0,0,44,44
2026-02-12 20:39:45,MED_HIGH_b5274,MED_HIGH_b5274_12,12,66,86,56,31,100,100,0,0,2,1.0,720,1538,818,31,60,29,27.8,31.0,0,44,44
2026-02-12 20:41:04,MED_b5275,MED_b5275_1,1,76,67,79,40,60,60,0,0,9,0.0,60,56,0,35,80,40,40.0,0.0,40,40,0
2026-02-12 20:42:17,MED_b5275,MED_b5275_2,2,71,69,72,35,60,60,0,0,-5,0.125,120,112,0,34,80,40,37.5,0.0,35,40,5
2026-02-12 20:43:21,MED_b5275,MED_b5275_3,3,70,68,71,34,60,60,0,0,-1,0.25,180,168,0,33,60,35,36.3,-6.0,34,40,6
2026-02-12 20:44:50,MED_b5275,MED_b5275_4,4,70,66,71,33,90,60,30,0,-1,0.375,240,252,12,32,80,34,35.5,-7.0,33,40,7
2026-02-12 20:45:54,MED_b5275,MED_b5275_5,5,69,65,71,32,90,90,0,0,-1,0.5,300,336,36,22,60,33,34.8,-8.0,32,40,8
2026-02-12 20:47:00,MED_b5275,MED_b5275_6,6,53,95,44,22,40,90,-50,0,-10,0.625,360,373,13,30,60,32,31.2,-13.0,22,35,13
2026-02-12 20:48:08,MED_b5275,MED_b5275_7,7,65,73,63,30,40,40,0,0,8,0.75,420,410,0,30,60,22,30.2,-4.0,22,34,12
2026-02-12 20:49:10,MED_b5275,MED_b5275_8,8,69,63,70,30,40,40,0,0,0,0.875,480,447,0,28,60,30,29.4,-3.0,22,33,11
2026-02-12 20:50:16,MED_b5275,MED_b5275_9,9,71,53,75,28,40,40,0,0,-2,1.0,540,484,0,28,60,30,28.4,-4.0,22,32,10
2026-02-12 20:51:31,MED_HIGH_b5276,MED_HIGH_b5276_1,1,96,64,100,62,40,40,0,0,0,0.0,60,37,0,61,60,62,62.0,0.0,62,62,0
2026-02-12 20:52:37,MED_HIGH_b5276,MED_HIGH_b5276_2,2,95,64,100,61,40,40,0,0,-1,0.0909,120,74,0,60,60,62,61.5,0.0,61,62,1
2026-02-12 20:54:02,MED_HIGH_b5276,MED_HIGH_b5276_3,3,95,63,100,60,40,40,0,0,-1,0.1818,180,111,0,41,60,61,61.0,-2.0,60,62,2
2026-02-12 20:55:03,MED_HIGH_b5276,MED_HIGH_b5276_4,4,76,54,99,41,30,40,-10,140,-19,0.2727,240,279,39,6,60,60,56.0,-21.0,41,62,21
2026-02-12 20:56:32,MED_HIGH_b5276,MED_HIGH_b5276_5,5,40,23,68,6,30,30,0,230,-35,0.3636,300,537,237,0,20,41,46.0,-56.0,6,62,56
2026-02-12 20:57:49,MED_HIGH_b5276,MED_HIGH_b5276_6,6,33,10,28,0,30,30,0,184,-6,0.4545,360,749,389,49,20,6,33.6,-61.0,0,61,61
2026-02-12 20:59:01,MED_HIGH_b5276,MED_HIGH_b5276_7,7,92,55,97,49,80,30,50,0,49,0.5455,420,824,404,52,80,0,31.2,-11.0,0,60,60
2026-02-12 21:00:09,MED_HIGH_b5276,MED_HIGH_b5276_8,8,90,61,95,52,80,80,0,0,3,0.6364,480,899,419,51,80,49,29.6,11.0,0,52,52
2026-02-12 21:01:31,MED_HIGH_b5276,MED_HIGH_b5276_9,9,86,65,92,51,80,80,0,0,-1,0.7273,540,974,434,59,80,52,31.6,45.0,0,52,52
2026-02-12 21:02:55,MED_HIGH_b5276,MED_HIGH_b5276_10,10,88,73,92,59,80,80,0,0,8,0.8182,600,1049,449,55,80,51,42.2,59.0,0,59,59
2026-02-12 21:03:59,MED_HIGH_b5276,MED_HIGH_b5276_11,11,79,91,76,55,80,80,0,0,-4,0.9091,660,1124,464,53,60,59,53.2,6.0,49,59,10
2026-02-12 21:05:14,MED_HIGH_b5276,MED_HIGH_b5276_12,12,78,90,76,53,80,80,0,0,-2,1.0,720,1199,479,53,60,55,54.0,1.0,51,59,8
2026-02-12 21:06:28,LOW_b5277,LOW_b5277_1,1,20,82,8,1,90,90,0,0,0,0.0,60,84,24,1,40,1,1.0,0.0,1,1,0
